,movieId,rating,userId
4076,5020,4.0,607.0
4077,2490,4.0,598.0
4078,972,4.0,344.0
4079,976,5.0,193.0
4080,1516,4.0,518.0
4081,980,4.0,391.0
4082,2602,5.0,232.0
4083,745,4.0,664.0
4084,9096,1.0,15.0
4085,336,4.0,312.0
4086,1261,3.0,99.0
4087,8084,4.5,599.0
4088,3601,5.0,546.0
4089,4085,4.5,607.0
4090,1193,3.0,547.0
4091,282,0.5,473.0
4092,2082,4.0,430.0
4093,7362,4.5,664.0
4094,729,5.0,342.0
4095,7213,4.0,320.0
4096,1364,4.0,501.0
4097,1006,5.0,585.0
4098,1843,4.0,250.0
4099,2752,5.0,473.0
4100,452,3.0,102.0
4101,259,3.0,396.0
4102,837,3.5,560.0
4103,2610,2.5,457.0
4104,5216,3.0,547.0
4105,331,4.0,495.0
4106,5026,5.0,73.0
4107,1,3.5,88.0
4108,4882,4.5,287.0
4109,535,2.0,20.0
4110,883,3.5,574.0
4111,302,4.0,654.0
4112,7790,2.5,624.0
4113,537,3.0,85.0
4114,6444,3.5,260.0
4115,1866,2.0,14.0
4116,1863,5.0,585.0
4117,1024,4.0,420.0
4118,7113,3.0,149.0
4119,535,5.0,168.0
4120,880,4.5,355.0
4121,1253,4.0,306.0
4122,1675,5.0,242.0
4123,2262,1.0,609.0
4124,284,5.0,304.0
4125,3807,3.0,15.0
4126,2287,5.0,232.0
4127,2874,3.0,387.0
4128,1974,4.0,652.0
4129,4398,4.0,522.0
4130,524,3.0,516.0
4131,2388,2.0,380.0
4132,2779,4.0,258.0
4133,1934,5.0,364.0
4134,1998,3.0,408.0
4135,45,4.0,111.0
4136,4891,4.0,601.0
4137,96,5.0,150.0
4138,8405,4.5,251.0
4139,1568,3.5,591.0
4140,826,1.0,561.0
4141,3229,3.0,388.0
4142,883,2.0,388.0
4143,519,2.5,212.0
4144,832,3.0,603.0
4145,2838,4.5,509.0
4146,970,4.5,134.0
4147,5397,4.0,292.0
4148,5094,4.5,547.0
4149,7075,4.0,601.0
4150,3419,4.0,472.0
4151,2925,4.5,654.0
4152,328,4.0,126.0
4153,31,5.0,383.0
4154,2422,4.0,626.0
4155,129,5.0,534.0
4156,885,5.0,558.0
4157,5578,1.5,353.0
4158,2815,5.0,232.0
4159,7011,4.0,524.0
4160,1246,3.0,185.0
4161,3743,3.5,483.0
4162,1446,3.0,304.0
4163,37,5.0,2.0
4164,955,4.0,15.0
4165,4171,4.0,460.0
4166,2340,4.0,15.0
4167,8920,3.5,547.0
4168,310,4.0,10.0
4169,1016,5.0,585.0
4170,282,3.0,344.0
4171,10,3.0,491.0
4172,225,4.0,369.0
4173,3219,3.5,303.0
4174,1530,4.0,57.0
4175,2082,4.0,529.0
4176,2194,4.0,242.0
4177,64,4.0,596.0
4178,1404,4.0,534.0
4179,43,4.0,102.0
4180,3812,3.0,620.0
4181,912,4.5,394.0
4182,1303,3.5,291.0
4183,7286,4.5,547.0
4184,8432,3.0,138.0
4185,695,4.0,458.0
4186,466,3.0,243.0
4187,2401,3.5,15.0
4188,1519,3.0,518.0
4189,302,4.0,502.0
4190,1988,3.0,534.0
4191,1279,4.0,534.0
4192,2437,2.0,176.0
4193,121,4.0,496.0
4194,1524,1.5,170.0
4195,5118,3.5,480.0
4196,2139,4.0,245.0
4197,3886,4.0,463.0
4198,6439,4.0,15.0
4199,230,1.0,49.0
4200,2849,3.0,220.0
4201,2937,5.0,222.0
4202,1537,2.0,57.0
4203,981,2.5,212.0
4204,6950,5.0,187.0
4205,725,4.5,73.0
4206,6803,4.0,580.0
4207,132,2.0,619.0
4208,1798,4.0,652.0
4209,6571,5.0,255.0
4210,2147,3.0,531.0
4211,880,4.0,119.0
4212,1011,3.5,654.0
4213,145,1.0,509.0
4214,906,3.0,30.0
4215,232,5.0,66.0
4216,5491,3.5,664.0
4217,1240,1.0,220.0
4218,494,4.0,552.0
4219,2612,4.0,247.0
4220,73,3.0,641.0
4221,7061,4.0,299.0
4222,4812,4.5,294.0
4223,970,5.0,656.0
4224,6,5.0,537.0
4225,2581,3.0,178.0
4226,2173,3.0,3.0
4227,1137,3.0,30.0
4228,2273,4.0,541.0
4229,1672,4.0,388.0
4230,5361,4.5,38.0
4231,1964,4.0,30.0
4232,525,5.0,584.0
4233,3856,4.0,509.0
4234,1905,3.0,342.0
4235,1636,4.0,564.0
4236,4503,3.0,353.0
4237,584,1.0,85.0
4238,1962,3.0,105.0
4239,1636,5.0,547.0
4240,1281,4.0,509.0
4241,4587,3.0,150.0
4242,479,5.0,509.0
4243,6338,3.0,461.0
4244,1391,3.0,73.0
4245,1654,2.0,137.0
4246,522,4.0,649.0
4247,7159,4.5,625.0
4248,1110,2.5,294.0
4249,523,3.0,294.0
4250,986,5.0,558.0
4251,4522,3.0,505.0
4252,4308,4.0,580.0
4253,2374,5.0,199.0
4254,133,4.0,224.0
4255,6443,3.5,531.0
4256,642,3.5,527.0
4257,427,5.0,589.0
4258,3784,4.0,240.0
4259,6898,2.0,380.0
4260,3854,3.5,452.0
4261,7225,3.5,199.0
4262,6277,4.0,481.0
4263,2702,3.0,294.0
4264,5498,3.5,353.0
4265,958,4.0,257.0
4266,18,4.0,298.0
4267,100,3.0,555.0
4268,8446,4.0,56.0
4269,523,5.0,350.0
4270,836,4.5,621.0
4271,2004,4.0,324.0
4272,1193,3.5,580.0
4273,2082,5.0,134.0
4274,2288,5.0,196.0
4275,2442,2.5,423.0
4276,3801,4.5,664.0
4277,2581,4.0,212.0
4278,8764,1.5,15.0
4279,184,4.0,41.0
4280,714,1.0,452.0
4281,521,4.0,192.0
4282,2161,2.0,51.0
4283,6643,5.0,270.0
4284,406,5.0,85.0
4285,1675,5.0,217.0
4286,198,4.0,534.0
4287,3601,5.0,346.0
4288,4125,4.0,88.0
4289,1100,5.0,413.0
4290,891,3.5,309.0
4291,6376,2.5,561.0
4292,811,3.0,514.0
4293,2541,3.0,312.0
4294,2868,4.0,358.0
4295,3863,5.0,346.0
4296,4363,4.0,294.0
4297,1287,2.5,199.0
4298,1006,3.0,305.0
4299,1129,4.0,240.0
4300,837,3.0,605.0
4301,5037,3.5,547.0
4302,5338,4.0,73.0
4303,6536,3.5,205.0
4304,3272,2.5,418.0
4305,990,5.0,537.0
4306,3036,3.0,463.0
4307,2317,4.0,624.0
4308,876,5.0,119.0
4309,1977,2.0,605.0
4310,2407,5.0,668.0
4311,6236,3.0,299.0
4312,87,4.0,517.0
4313,2911,3.0,575.0
4314,2823,4.0,157.0
4315,4358,4.0,547.0
4316,1077,4.0,119.0
4317,2719,4.0,75.0
4318,3805,3.5,320.0
4319,870,4.0,86.0
4320,6628,5.0,26.0
4321,1866,3.5,471.0
4322,964,5.0,73.0
4323,3787,2.0,575.0
4324,474,3.0,92.0
4325,2860,4.0,430.0
4326,645,5.0,211.0
4327,1718,3.5,294.0
4328,496,5.0,224.0
4329,5085,3.0,418.0
4330,7451,4.5,287.0
4331,173,2.0,15.0
4332,124,3.0,168.0
4333,2159,5.0,564.0
4334,6585,3.5,426.0
4335,7266,3.5,48.0
4336,1913,2.5,200.0
4337,262,3.0,667.0
4338,1108,3.0,543.0
4339,2191,4.0,171.0
4340,4807,2.0,382.0
4341,3378,2.0,262.0
4342,472,5.0,107.0
4343,646,3.0,318.0
4344,46,4.0,357.0
4345,883,4.0,322.0
4346,3368,2.5,150.0
4347,866,2.0,308.0
4348,1934,3.0,313.0
4349,2248,5.0,452.0
4350,1692,4.5,621.0
4351,5983,4.5,345.0
4352,973,5.0,585.0
4353,8928,5.0,287.0
4354,1332,2.0,306.0
4355,2089,3.0,452.0
4356,4745,2.5,624.0
4357,37,3.0,344.0
4358,6401,4.5,169.0
4359,8609,4.5,73.0
4360,5392,3.0,596.0
4361,2026,3.0,243.0
4362,1573,4.0,177.0
4363,1111,3.0,346.0
4364,1920,3.0,624.0
4365,1013,4.0,242.0
4366,607,4.5,328.0
4367,1675,4.0,461.0
4368,2476,4.0,493.0
4369,1562,4.0,159.0
4370,1330,3.0,212.0
4371,1034,5.0,23.0
4372,1065,4.0,525.0
4373,826,4.0,665.0
4374,744,4.0,254.0
4375,1530,4.0,452.0
4376,284,5.0,125.0
4377,8940,1.0,624.0
4378,13,2.5,15.0
4379,5837,3.5,212.0
4380,4880,2.0,22.0
4381,736,4.0,463.0
4382,1239,3.5,596.0
4383,383,1.0,288.0
4384,454,4.0,192.0
4385,314,4.0,624.0
4386,321,5.0,344.0
4387,1100,4.0,624.0
4388,1422,2.5,384.0
4389,2673,4.0,195.0
4390,379,1.0,358.0
4391,54,4.0,510.0
4392,1052,3.5,170.0
4393,8139,2.5,15.0
4394,1562,4.0,624.0
4395,7262,3.5,176.0
4396,1581,4.0,509.0
4397,219,4.0,492.0
4398,45,2.5,236.0
4399,44,4.0,641.0
4400,977,4.5,229.0
4401,427,4.0,73.0
4402,2103,4.0,287.0
4403,861,2.0,530.0
4404,1336,4.0,298.0
4405,2360,3.0,306.0
4406,2,3.0,285.0
4407,472,3.0,3.0
4408,9068,5.0,40.0
4409,1926,4.0,651.0
4410,7808,4.0,660.0
4411,1331,5.0,608.0
4412,976,3.5,460.0
4413,8463,3.5,15.0
4414,1906,4.0,669.0
4415,2374,4.0,220.0
4416,263,5.0,574.0
4417,966,4.0,370.0
4418,144,4.5,290.0
4419,7351,4.0,56.0
4420,1393,3.5,394.0
4421,2164,1.5,200.0
4422,4,3.0,318.0
4423,4085,4.0,95.0
4424,1120,3.0,468.0
4425,840,3.0,553.0
4426,2447,3.0,311.0
4427,1830,5.0,102.0
4428,8202,4.5,620.0
4429,2993,4.0,558.0
4430,5499,4.0,294.0
4431,3025,2.0,353.0
4432,625,4.0,564.0
4433,7526,2.5,157.0
4434,3588,3.5,311.0
4435,994,4.0,22.0
4436,4620,2.5,468.0
4437,345,3.0,639.0
4438,695,3.5,553.0
4439,2040,3.0,306.0
4440,912,4.0,398.0
4441,2672,3.5,547.0
4442,1150,1.0,199.0
4443,309,3.0,187.0
4444,535,5.0,90.0
4445,1790,3.0,509.0
4446,373,2.0,130.0
4447,344,4.0,654.0
4448,4855,4.0,295.0
4449,6499,0.5,77.0
4450,331,4.0,655.0
4451,2207,2.0,547.0
4452,2165,2.0,123.0
4453,6317,4.5,388.0
4454,1728,3.5,380.0
4455,472,5.0,517.0
4456,722,2.0,311.0
4457,6313,3.5,461.0
4458,886,4.0,232.0
4459,3438,4.0,248.0
4460,1624,5.0,232.0
4461,2631,3.0,178.0
4462,814,2.0,311.0
4463,8602,2.0,402.0
4464,1006,5.0,232.0
4465,2173,5.0,646.0
4466,1572,4.0,439.0
4467,85,1.5,353.0
4468,1108,2.5,268.0
4469,2114,4.0,461.0
4470,8439,4.5,213.0
4471,5666,3.5,468.0
4472,6172,2.5,324.0
4473,144,3.0,447.0
4474,1524,3.5,23.0
4475,4159,4.0,405.0
4476,524,4.0,487.0
4477,2335,5.0,670.0
4478,4024,2.0,624.0
4479,2206,3.0,564.0
4480,977,4.0,312.0
4481,1216,3.0,644.0
4482,3209,5.0,78.0
4483,527,3.5,88.0
4484,1060,4.0,510.0
4485,5128,4.0,294.0
4486,3460,4.5,78.0
4487,122,5.0,487.0
4488,218,5.0,407.0
4489,3366,3.0,472.0
4490,3380,4.0,463.0
4491,258,3.0,534.0
4492,406,4.0,605.0
4493,1024,4.0,350.0
4494,2752,3.0,439.0
4495,280,5.0,232.0
4496,5635,4.0,648.0
4497,1224,3.5,328.0
4498,1032,5.0,239.0
4499,2849,5.0,222.0
4500,564,1.5,384.0
4501,5367,4.0,468.0
4502,139,1.0,421.0
4503,5392,3.5,615.0
4504,775,4.0,587.0
4505,6235,4.0,418.0
4506,6702,4.0,480.0
4507,3217,0.5,579.0
4508,1715,5.0,102.0
4509,7024,4.5,426.0
4510,8710,2.5,547.0
4511,7526,4.0,664.0
4512,4749,3.5,294.0
4513,7253,4.5,15.0
4514,8641,3.0,547.0
4515,1429,4.0,518.0
4516,1057,5.0,358.0
4517,2506,4.0,175.0
4518,485,5.0,367.0
4519,617,3.0,459.0
4520,4248,2.0,547.0
4521,2181,2.0,547.0
4522,875,2.0,282.0
4523,1129,1.0,575.0
4524,6478,3.5,15.0
4525,1208,2.0,128.0
4526,45,4.0,175.0
4527,2793,2.5,292.0
4528,4222,4.0,153.0
4529,4391,3.5,148.0
4530,1032,3.5,598.0
4531,5598,4.5,17.0
4532,1,2.0,99.0
4533,341,3.0,188.0
4534,5106,2.0,370.0
4535,6674,4.0,380.0
4536,2339,5.0,232.0
4537,155,3.0,509.0
4538,524,3.0,57.0
4539,2955,4.0,197.0
4540,1961,3.0,41.0
4541,1906,4.0,102.0
4542,1229,3.0,522.0
4543,681,4.0,35.0
4544,3403,3.0,547.0
4545,2478,5.0,558.0
4546,8577,2.5,15.0
4547,2829,3.0,142.0
4548,2179,4.0,518.0
4549,4616,4.0,17.0
4550,321,4.0,519.0
4551,2335,3.5,460.0
4552,6628,4.0,287.0
4553,527,4.0,573.0
4554,8318,3.5,475.0
4555,2116,2.0,564.0
4556,5987,4.5,23.0
4557,3220,3.0,73.0
4558,3226,4.5,5.0
4559,6384,1.5,213.0
4560,7413,2.5,380.0
4561,2823,4.5,560.0
4562,1116,2.0,386.0
4563,284,5.0,472.0
4564,1699,3.0,500.0
4565,2301,3.5,461.0
4566,858,5.0,472.0
4567,1049,5.0,391.0
4568,2348,4.0,102.0
4569,1130,4.0,312.0
4570,3805,3.0,353.0
4571,2374,4.0,471.0
4572,1853,0.5,405.0
4573,644,3.0,241.0
4574,309,1.0,220.0
4575,0,3.0,241.0
4576,4359,3.5,236.0
4577,3259,2.0,654.0
4578,1486,4.0,624.0
4579,4325,3.0,77.0
4580,322,4.0,391.0
4581,3374,3.5,457.0
4582,5129,3.5,561.0
4583,2035,3.0,458.0
4584,447,3.0,500.0
4585,0,3.0,448.0
4586,2628,4.0,457.0
4587,904,4.0,111.0
4588,3884,4.5,15.0
4589,4332,3.0,111.0
4590,2014,2.5,457.0
4591,5983,4.5,426.0
4592,2491,3.0,547.0
4593,1004,5.0,388.0
4594,2338,3.0,306.0
4595,2098,4.5,294.0
4596,2082,4.0,605.0
4597,2004,4.5,292.0
4598,555,3.0,343.0
4599,520,5.0,188.0
4600,6073,3.5,468.0
4601,2480,4.0,442.0
4602,6348,3.5,382.0
4603,389,4.0,32.0
4604,1769,1.0,102.0
4605,163,1.5,457.0
4606,1716,3.0,57.0
4607,566,4.5,587.0
4608,966,4.5,271.0
4609,990,4.0,518.0
4610,2768,4.0,509.0
4611,2610,4.0,306.0
4612,1012,4.0,34.0
4613,1509,3.0,505.0
4614,3000,3.0,480.0
4615,3074,4.0,558.0
4616,7253,5.0,298.0
4617,2860,5.0,592.0
4618,7868,3.5,380.0
4619,6556,3.5,457.0
4620,737,5.0,575.0
4621,861,3.0,286.0
4622,6260,4.0,580.0
4623,3784,4.5,378.0
4624,1110,3.5,130.0
4625,1305,5.0,480.0
4626,543,4.0,67.0
4627,2816,3.0,358.0
4628,658,4.0,380.0
4629,994,4.0,554.0
4630,8091,4.5,529.0
4631,6952,4.0,557.0
4632,668,2.0,135.0
4633,520,4.0,646.0
4634,6766,4.5,15.0
4635,3039,3.0,12.0
4636,1010,4.0,537.0
4637,1117,3.0,453.0
4638,6047,4.5,294.0
4639,2956,2.0,525.0
4640,6139,5.0,577.0
4641,955,3.5,359.0
4642,2409,4.0,453.0
4643,1328,3.5,596.0
4644,8930,2.0,475.0
4645,1906,3.0,278.0
4646,3644,1.5,6.0
4647,1727,2.5,470.0
4648,7534,2.5,73.0
4649,42,1.5,243.0
4650,4395,4.0,582.0
4651,3145,4.0,585.0
4652,6588,3.5,547.0
4653,7218,5.0,584.0
4654,2823,2.5,384.0
4655,912,5.0,17.0
4656,6654,2.0,56.0
4657,953,5.0,631.0
4658,1755,4.0,605.0
4659,1568,3.0,525.0
4660,535,4.0,400.0
4661,3769,5.0,428.0
4662,7642,4.0,15.0
4663,724,2.0,311.0
4664,3157,5.0,15.0
4665,7094,2.0,262.0
4666,6787,3.0,615.0
4667,840,4.0,559.0
4668,2374,5.0,501.0
4669,941,3.0,533.0
4670,6355,3.0,164.0
4671,744,3.0,541.0
4672,2987,5.0,222.0
4673,4730,3.5,610.0
4674,485,5.0,214.0
4675,2094,3.5,532.0
4676,1021,3.5,468.0
4677,5085,4.0,547.0
4678,4489,2.5,607.0
4679,4373,3.0,262.0
4680,5085,5.0,255.0
4681,130,4.0,86.0
4682,611,3.0,239.0
4683,171,5.0,344.0
4684,8144,4.5,199.0
4685,2484,5.0,232.0
4686,1916,3.0,221.0
4687,2094,2.0,624.0
4688,4610,0.5,77.0
4689,1484,3.0,185.0
4690,2888,4.0,624.0
4691,3991,3.0,547.0
4692,101,4.0,434.0
4693,888,5.0,452.0
4694,1901,4.0,102.0
4695,7466,3.0,213.0
4696,54,5.0,481.0
4697,725,5.0,336.0
4698,7672,2.0,272.0
4699,184,3.0,369.0
4700,6203,4.0,468.0
4701,729,5.0,119.0
4702,4103,3.5,544.0
4703,4207,2.5,624.0
4704,2277,4.5,111.0
4705,6769,4.0,199.0
4706,2212,5.0,242.0
4707,1120,4.5,442.0
4708,2637,3.0,15.0
4709,7672,5.0,382.0
4710,3461,0.5,371.0
4711,962,5.0,510.0
4712,1331,4.0,28.0
4713,2894,3.0,213.0
4714,4271,3.0,388.0
4715,1019,5.0,56.0
4716,695,5.0,627.0
4717,2060,4.0,220.0
4718,5682,3.5,547.0
4719,4844,3.5,48.0
4720,5168,4.0,580.0
4721,7456,2.0,580.0
4722,1094,3.0,344.0
4723,6515,2.0,427.0
4724,4139,3.5,199.0
4725,1455,5.0,17.0
4726,2082,4.0,312.0
4727,1745,2.0,564.0
4728,383,4.0,102.0
4729,3488,3.5,624.0
4730,6145,2.5,328.0
4731,7004,3.0,655.0
4732,1199,2.5,624.0
4733,62,2.0,624.0
4734,5127,4.0,107.0
4735,467,2.0,306.0
4736,5021,4.0,384.0
4737,2407,3.0,452.0
4738,1039,2.0,509.0
4739,2686,3.0,423.0
4740,4395,3.0,199.0
4741,2337,2.5,457.0
4742,7927,1.5,15.0
4743,1574,2.5,426.0
4744,2299,3.0,195.0
4745,314,3.0,588.0
4746,232,4.0,316.0
4747,4867,3.0,299.0
4748,4745,4.5,367.0
4749,3211,4.0,547.0
4750,1866,4.5,293.0
4751,975,4.5,236.0
4752,149,3.0,496.0
4753,2287,4.0,624.0
4754,2249,2.0,452.0
4755,6468,4.5,283.0
4756,1697,1.0,595.0
4757,111,4.0,15.0
4758,861,3.0,294.0
4759,4103,0.5,498.0
4760,3268,3.0,505.0
4761,3113,5.0,93.0
4762,4395,4.0,456.0
4763,4558,4.0,352.0
4764,3003,1.0,624.0
4765,2341,4.0,214.0
4766,97,2.0,534.0
4767,5789,3.5,471.0
4768,4103,3.0,463.0
4769,955,4.5,599.0
4770,7801,2.5,634.0
4771,4324,1.0,452.0
4772,2019,2.0,554.0
4773,912,4.0,56.0
4774,5950,3.5,73.0
4775,87,4.0,413.0
4776,266,4.5,281.0
4777,1589,1.0,358.0
4778,2687,3.0,505.0
4779,2860,5.0,251.0
4780,6150,3.0,452.0
4781,143,3.0,452.0
4782,1037,4.0,119.0
4783,7139,4.0,352.0
4784,3215,4.0,481.0
4785,5626,4.5,362.0
4786,3011,2.0,189.0
4787,31,4.5,577.0
4788,978,4.0,509.0
4789,1111,4.0,514.0
4790,1219,5.0,247.0
4791,2407,4.0,270.0
4792,4847,3.5,270.0
4793,3700,3.5,655.0
4794,871,4.0,77.0
4795,6571,3.5,480.0
4796,1253,2.0,461.0
4797,4055,4.5,452.0
4798,1117,3.0,247.0
4799,484,2.0,254.0
4800,1116,4.0,22.0
4801,3745,4.0,388.0
4802,1352,4.0,460.0
4803,1113,4.0,344.0
4804,4611,3.0,15.0
4805,661,4.0,418.0
4806,7485,2.0,200.0
4807,690,3.0,21.0
4808,2493,3.0,311.0
4809,232,4.0,57.0
4810,2541,3.5,457.0
4811,48,5.0,185.0
4812,891,4.0,88.0
4813,2615,3.0,463.0
4814,2288,4.0,22.0
4815,486,3.0,665.0
4816,8168,4.5,48.0
4817,1424,3.0,624.0
4818,520,3.5,462.0
4819,3110,4.0,510.0
4820,5807,0.5,547.0
4821,49,2.0,640.0
4822,960,4.0,452.0
4823,2212,4.5,17.0
4824,3540,4.5,654.0
4825,5026,3.5,88.0
4826,8463,4.5,483.0
4827,3847,5.0,561.0
4828,318,4.5,253.0
4829,140,4.0,389.0
4830,5186,4.5,294.0
4831,7966,1.5,624.0
4832,647,4.0,216.0
4833,2241,4.0,311.0
4834,2942,2.5,397.0
4835,644,2.0,648.0
4836,568,3.0,19.0
4837,4008,4.5,430.0
4838,866,4.0,187.0
4839,4371,4.0,73.0
4840,3004,2.0,195.0
4841,5172,4.0,547.0
4842,588,2.5,311.0
4843,729,3.5,402.0
4844,31,4.0,194.0
4845,8178,4.0,149.0
4846,1019,5.0,102.0
4847,2062,4.5,523.0
4848,2218,3.0,306.0
4849,2318,4.0,598.0
4850,6848,3.0,146.0
4851,638,5.0,86.0
4852,606,2.0,518.0
4853,144,5.0,480.0
4854,4392,4.0,315.0
4855,331,2.0,262.0
4856,836,4.0,624.0
4857,8911,2.5,262.0
4858,2629,2.5,574.0
4859,2187,2.0,529.0
4860,1748,4.0,236.0
4861,1023,5.0,287.0
4862,2066,4.0,608.0
4863,693,1.0,87.0
4864,3226,2.0,380.0
4865,86,4.0,564.0
4866,556,2.0,624.0
4867,485,5.0,41.0
4868,6383,4.0,94.0
4869,321,5.0,517.0
4870,3419,3.5,456.0
4871,381,3.0,416.0
4872,1219,4.5,139.0
4873,29,5.0,564.0
4874,203,3.0,416.0
4875,3871,0.5,133.0
4876,7961,2.5,624.0
4877,447,1.0,527.0
4878,6,2.0,306.0
4879,15,4.5,60.0
4880,1253,2.0,547.0
4881,1515,4.0,669.0
4882,6481,3.5,353.0
4883,5216,4.5,17.0
4884,707,3.0,507.0
4885,1003,4.0,580.0
4886,9026,2.5,457.0
4887,675,4.0,388.0
4888,4867,4.0,452.0
4889,3419,4.0,431.0
4890,955,4.0,316.0
4891,5481,4.0,346.0
4892,1253,2.0,312.0
4893,1736,2.0,575.0
4894,2414,4.0,294.0
4895,298,3.0,344.0
4896,403,3.0,666.0
4897,1046,4.0,434.0
4898,675,4.0,214.0
4899,925,1.0,609.0
4900,5642,0.5,378.0
4901,183,3.0,564.0
4902,2309,3.0,171.0
4903,3226,2.5,61.0
4904,3348,2.0,452.0
4905,3987,4.0,236.0
4906,774,4.0,254.0
4907,1024,4.0,68.0
4908,520,4.0,551.0
4909,4610,4.5,106.0
4910,6496,4.0,382.0
4911,6959,2.0,601.0
4912,844,4.0,461.0
4913,8340,2.5,475.0
4914,2377,1.0,609.0
4915,1423,5.0,644.0
4916,863,4.0,372.0
4917,45,5.0,82.0
4918,2363,3.0,212.0
4919,414,3.0,21.0
4920,1480,4.0,253.0
4921,3285,3.5,311.0
4922,525,4.5,140.0
4923,331,4.0,251.0
4924,6172,4.5,540.0
4925,2469,5.0,539.0
4926,522,2.5,205.0
4927,7269,3.5,212.0
4928,955,5.0,448.0
4929,1410,3.0,30.0
4930,1352,4.0,149.0
4931,1905,5.0,644.0
4932,7459,3.0,615.0
4933,2147,4.0,102.0
4934,4,3.0,665.0
4935,1060,2.5,210.0
4936,344,3.5,42.0
4937,581,3.0,492.0
4938,1643,4.0,624.0
4939,656,5.0,564.0
4940,1243,0.5,73.0
4941,2613,2.0,457.0
4942,2879,4.0,529.0
4943,2621,2.5,460.0
4944,3458,2.5,509.0
4945,1716,3.5,73.0
4946,1454,4.0,358.0
4947,4049,4.5,309.0
4948,3000,3.0,624.0
4949,2475,4.0,467.0
4950,1111,1.0,592.0
4951,966,5.0,507.0
4952,2788,3.0,564.0
4953,3817,2.0,15.0
4954,6432,3.0,475.0
4955,4954,2.5,213.0
4956,1089,4.0,236.0
4957,1728,3.0,431.0
4958,3644,1.5,198.0
4959,3347,2.0,105.0
4960,875,4.0,514.0
4961,5486,4.0,292.0
4962,2004,4.0,105.0
4963,3847,4.5,88.0
4964,734,5.0,19.0
4965,2063,4.0,149.0
4966,519,3.0,508.0
4967,58,4.0,266.0
4968,1624,4.0,564.0
4969,8576,3.0,475.0
4970,263,4.0,385.0
4971,208,4.0,577.0
4972,3883,2.5,547.0
4973,6186,2.5,205.0
4974,114,3.0,232.0
4975,881,3.0,575.0
4976,4085,1.5,199.0
4977,293,3.0,92.0
4978,5629,1.5,531.0
4979,2084,2.0,468.0
4980,6132,3.0,457.0
4981,9,4.0,4.0
4982,1462,5.0,57.0
4983,707,2.0,380.0
4984,2038,4.0,56.0
4985,2709,4.0,509.0
4986,4090,3.0,311.0
4987,8143,2.0,382.0
4988,1934,0.5,424.0
4989,2506,4.0,268.0
4990,3794,2.0,262.0
4991,6535,5.0,428.0
4992,615,4.0,342.0
4993,1013,3.0,19.0
4994,4608,2.0,596.0
4995,1129,4.0,624.0
4996,1801,4.5,574.0
4997,844,3.0,607.0
4998,258,3.0,144.0
4999,1251,4.5,384.0
5000,70,3.0,284.0
5001,97,3.0,385.0
5002,8323,4.0,457.0
5003,567,5.0,102.0
5004,7459,3.5,152.0
5005,339,4.0,564.0
5006,1305,5.0,269.0
5007,2211,4.0,463.0
5008,4884,4.5,226.0
5009,1905,4.0,321.0
5010,523,3.5,419.0
5011,6672,5.0,480.0
5012,8463,4.0,553.0
5013,7808,4.5,149.0
5014,642,4.0,607.0
5015,3805,4.5,295.0
5016,3784,1.0,313.0
5017,2380,3.5,73.0
5018,3228,2.5,212.0
5019,427,4.0,548.0
5020,5315,4.0,547.0
5021,521,2.0,354.0
5022,848,2.5,150.0
5023,483,1.5,580.0
5024,733,5.0,351.0
5025,321,4.0,266.0
5026,3624,4.0,292.0
5027,4884,4.0,216.0
5028,6158,3.0,313.0
5029,321,4.0,127.0
5030,990,5.0,17.0
5031,6060,4.5,17.0
5032,8966,4.5,371.0
5033,6207,3.5,457.0
5034,3419,4.5,273.0
5035,912,5.0,430.0
5036,737,4.0,372.0
5037,5584,3.5,150.0
5038,1253,5.0,646.0
5039,4713,3.5,460.0
5040,5154,3.5,268.0
5041,2755,2.5,547.0
5042,498,3.5,648.0
5043,1894,2.0,311.0
5044,813,3.0,575.0
5045,1703,3.0,651.0
5046,1936,4.0,527.0
5047,2824,4.0,624.0
5048,1052,4.0,31.0
5049,7046,4.0,213.0
5050,1036,5.0,195.0
5051,3858,3.0,350.0
5052,7618,4.5,479.0
5053,7751,2.5,380.0
5054,6443,2.5,205.0
5055,3929,4.0,427.0
5056,61,1.0,442.0
5057,2617,4.0,564.0
5058,4436,3.0,547.0
5059,519,3.0,105.0
5060,537,3.0,92.0
5061,2840,3.0,73.0
5062,381,4.0,232.0
5063,1019,4.0,596.0
5064,132,4.0,294.0
5065,6563,1.0,262.0
5066,2169,4.0,27.0
5067,1115,3.0,521.0
5068,3789,4.5,405.0
5069,5853,4.0,73.0
5070,5400,4.5,200.0
5071,957,1.0,406.0
5072,3798,2.0,439.0
5073,690,5.0,70.0
5074,7951,4.0,275.0
5075,1001,5.0,558.0
5076,851,2.0,537.0
5077,3886,4.0,452.0
5078,4411,4.5,488.0
5079,8023,4.0,73.0
5080,7991,4.0,299.0
5081,321,5.0,371.0
5082,2368,4.0,232.0
5083,149,4.0,564.0
5084,6152,4.0,607.0
5085,48,4.0,440.0
5086,1129,2.0,346.0
5087,2288,4.5,237.0
5088,731,5.0,195.0
5089,237,4.0,497.0
5090,6152,2.5,384.0
5091,7667,5.0,371.0
5092,5399,3.0,509.0
5093,2065,3.0,518.0
5094,5021,4.5,234.0
5095,1052,4.0,206.0
5096,496,3.0,537.0
5097,370,4.0,110.0
